year,facility_number,facility_name,begin_date,end_date,county_name,region,type_of_control,hours_type,productive_hours,productive_hours_per_adjusted_patient_day,phapd_missing
2009,106190949,HENRY MAYO NEWHALL MEMORIAL HOSPITAL,10/1/2008,9/30/2009,Los Angeles,Southern California,Non-Profit,Administrative Services Cost Centers,185490,2.31,N
2009,106191225,TOM REDGATE MEMORIAL RECOVERY CENTER,7/1/2008,6/30/2009,Los Angeles,Southern California,Non-Profit,Administrative Services Cost Centers,6336,0.35,N
2009,106191227,LAC/HARBOR-UCLA MEDICAL CENTER,7/1/2008,6/30/2009,Los Angeles,Southern California,City/County,Administrative Services Cost Centers,635088,4.18,N
2009,106191228,LAC/USC MEDICAL CENTER,7/1/2008,6/30/2009,Los Angeles,Southern California,City/County,Administrative Services Cost Centers,1534816,5.55,N
2009,106191231,LAC/OLIVE VIEW-UCLA MEDICAL CENTER,7/1/2008,6/30/2009,Los Angeles,Southern California,City/County,Administrative Services Cost Centers,591795,5.65,N
2009,106191306,LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION CTR,7/1/2008,6/30/2009,Los Angeles,Southern California,City/County,Administrative Services Cost Centers,328709,4.63,N
2009,106191450,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,1/1/2009,12/31/2009,Los Angeles,Southern California,Non-Profit,Administrative Services Cost Centers,640792,12.48,N
2009,106194010,AMERICAN RECOVERY CENTER,7/1/2008,6/30/2009,Los Angeles,Southern California,Non-Profit,Administrative Services Cost Centers,6514,0.17,N
2009,106194967,STAR VIEW ADOLESCENT PSYCHIATRIC HEALTH FACILITY - PHF,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Administrative Services Cost Centers,1976,0.41,N
2009,106194981,LA CASA PSYCHIATRIC HEALTH FACILITY,7/1/2008,6/30/2009,Los Angeles,Southern California,Investor,Administrative Services Cost Centers,6862,1.21,N
2009,106196035,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1/1/2009,12/31/2009,Los Angeles,Southern California,Non-Profit,Administrative Services Cost Centers,666560,13.44,N
2009,106196168,EARL & LORRAINE MILLER CHILDRENS HOSPITAL,7/1/2008,6/30/2009,Los Angeles,Southern California,Non-Profit,Administrative Services Cost Centers,506150,4.89,N
2009,106196404,JOYCE EISENBERG KEEFER MEDICAL CENTER,9/1/2008,8/31/2009,Los Angeles,Southern California,Non-Profit,Administrative Services Cost Centers,28847,0.33,N
2009,106201281,MADERA COMMUNITY HOSPITAL,7/1/2008,6/30/2009,Madera,San Joaquin Valley,Non-Profit,Administrative Services Cost Centers,114414,2.32,N
2009,106204019,CHILDREN'S HOSPITAL CENTRAL CALIFORNIA,10/1/2008,9/30/2009,Madera,San Joaquin Valley,Non-Profit,Administrative Services Cost Centers,409182,3.77,N
2009,106210992,KAISER FOUNDATION HOSPITAL - SAN RAFAEL,1/1/2009,12/31/2009,Marin,Bay Area,Non-Profit,Administrative Services Cost Centers,452932,19.37,N
2009,106210993,KENTFIELD REHABILITATION HOSPITAL,1/1/2009,12/31/2009,Marin,Bay Area,Investor,Administrative Services Cost Centers,59416,3.05,N
2009,106211006,MARIN GENERAL HOSPITAL,1/1/2009,12/31/2009,Marin,Bay Area,Non-Profit,Administrative Services Cost Centers,211046,3.30,N
2009,106214034,NOVATO COMMUNITY HOSPITAL,1/1/2009,12/31/2009,Marin,Bay Area,Non-Profit,Administrative Services Cost Centers,64646,4.78,N
2009,106220733,JOHN C FREMONT HEALTHCARE DISTRICT,7/1/2008,6/30/2009,Mariposa,Central Sierra,District,Administrative Services Cost Centers,28697,0.72,N
2009,106230949,FRANK R HOWARD MEMORIAL HOSPITAL,1/1/2009,12/31/2009,Mendocino,Northern California,Non-Profit,Administrative Services Cost Centers,48653,5.07,N
2009,106231013,MENDOCINO COAST DISTRICT HOSPTIAL,7/1/2008,6/30/2009,Mendocino,Northern California,District,Administrative Services Cost Centers,49363,2.86,N
2009,106231396,UKIAH VALLEY MEDICAL CENTER - HOSPITAL DRIVE,1/1/2009,12/31/2009,Mendocino,Northern California,Non-Profit,Administrative Services Cost Centers,108189,3.89,N
2009,106240924,MEMORIAL HOSPITAL LOS BANOS,1/1/2009,12/31/2009,Merced,San Joaquin Valley,Non-Profit,Administrative Services Cost Centers,68480,4.22,N
2009,106240942,MERCY MEDICAL CENTER MERCED - COMMUNITY CAMPUS,7/1/2008,6/30/2009,Merced,San Joaquin Valley,Non-Profit,Administrative Services Cost Centers,186853,2.55,N
2009,106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,7/1/2008,6/30/2009,Modoc,Northern California,District,Administrative Services Cost Centers,6722,0.52,N
2009,106250956,MODOC MEDICAL CENTER,7/1/2008,6/30/2009,Modoc,Northern California,City/County,Administrative Services Cost Centers,18608,0.43,N
2009,106260011,MAMMOTH HOSPITAL,7/1/2008,6/30/2009,Mono,Central Sierra,District,Administrative Services Cost Centers,71786,14.32,N
2009,106270744,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,1/1/2009,12/31/2009,Monterey,Central Coast,Non-Profit,Administrative Services Cost Centers,256995,3.38,N
2009,106270777,GEORGE L. MEE MEMORIAL HOSPITAL,10/1/2008,9/30/2009,Monterey,Central Coast,Non-Profit,Administrative Services Cost Centers,38760,0.63,N
2009,106270875,SALINAS VALLEY MEMORIAL HOSPITAL,7/1/2008,6/30/2009,Monterey,Central Coast,District,Administrative Services Cost Centers,367029,4.97,N
2009,106274043,NATIVIDAD MEDICAL CENTER,7/1/2008,6/30/2009,Monterey,Central Coast,City/County,Administrative Services Cost Centers,148025,3.32,N
2009,106281047,QUEEN OF THE VALLEY HOSPITAL,7/1/2008,6/30/2009,Napa,Bay Area,Non-Profit,Administrative Services Cost Centers,371276,4.96,N
2009,106281078,ST. HELENA HOSPITAL,1/1/2009,12/31/2009,Napa,Bay Area,Non-Profit,Administrative Services Cost Centers,127402,4.11,N
2009,106291023,SIERRA NEVADA MEMORIAL HOSPITAL,7/1/2008,6/30/2009,Nevada,Northern California,Non-Profit,Administrative Services Cost Centers,92792,2.13,N
2009,106291053,TAHOE FOREST HOSPITAL,7/1/2008,6/30/2009,Nevada,Northern California,District,Administrative Services Cost Centers,120232,2.56,N
2009,106300032,CHILDREN'S HOSPITAL OF ORANGE COUNTY,7/1/2008,6/30/2009,Orange,Southern California,Non-Profit,Administrative Services Cost Centers,567108,6.56,N
2009,106300225,ORANGE COAST MEMORIAL MEDICAL CENTER,7/1/2008,6/30/2009,Orange,Southern California,Non-Profit,Administrative Services Cost Centers,193881,2.93,N
2009,106301097,ANAHEIM GENERAL HOSPITAL,9/1/2008,8/31/2009,Orange,Southern California,Investor,Administrative Services Cost Centers,35302,1.60,N
2009,106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,7/1/2008,6/30/2009,Orange,Southern California,Investor,Administrative Services Cost Centers,202469,2.71,N
2009,106301127,KINDRED HOSPITAL - BREA,1/1/2009,12/31/2009,Orange,Southern California,Investor,Administrative Services Cost Centers,42602,2.16,N
2009,106301132,KAISER FOUNDATION HOSPITAL - ANAHEIM,1/1/2009,12/31/2009,Orange,Southern California,Non-Profit,Administrative Services Cost Centers,757713,8.56,N
2009,106301140,CHAPMAN MEDICAL CENTER,1/1/2009,12/31/2009,Orange,Southern California,Investor,Administrative Services Cost Centers,48907,1.61,N
2009,106301155,COLLEGE HOSPITAL COSTA MESA,1/1/2009,12/31/2009,Orange,Southern California,Investor,Administrative Services Cost Centers,74320,1.88,N
2009,106301175,FOUNTAIN VALLEY REGIONAL HOSPITAL& MEDICAL CENTER - EUCLID,1/1/2009,12/31/2009,Orange,Southern California,Investor,Administrative Services Cost Centers,195374,1.67,N
2009,106301188,WESTERN MEDICAL CENTER - ANAHEIM,1/1/2009,12/31/2009,Orange,Southern California,Investor,Administrative Services Cost Centers,74991,1.18,N
2009,106301205,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,10/1/2008,9/30/2009,Orange,Southern California,Non-Profit,Administrative Services Cost Centers,545771,2.88,N
2009,106301209,HUNTINGTON BEACH HOSPITAL,1/1/2009,12/31/2009,Orange,Southern California,Investor,Administrative Services Cost Centers,63913,2.89,N
2009,106301234,LA PALMA INTERCOMMUNITY HOSPITAL,1/1/2009,12/31/2009,Orange,Southern California,Investor,Administrative Services Cost Centers,51086,2.38,N
2009,106301248,LOS ALAMITOS MEDICAL CENTER,1/1/2009,12/31/2009,Orange,Southern California,Investor,Administrative Services Cost Centers,141135,2.06,N
2009,106301258,COASTAL COMMUNITIES HOSPITAL,1/1/2009,12/31/2009,Orange,Southern California,Investor,Administrative Services Cost Centers,68268,1.36,N
2009,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,7/1/2008,6/30/2009,Orange,Southern California,Non-Profit,Administrative Services Cost Centers,379916,3.83,N
2009,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,7/1/2008,6/30/2009,Orange,Southern California,Non-Profit,Administrative Services Cost Centers,587707,4.37,N
2009,106301283,GARDEN GROVE HOSPITAL & MEDICAL CENTER,1/1/2009,12/31/2009,Orange,Southern California,Investor,Administrative Services Cost Centers,99577,2.77,N
2009,106301297,PLACENTIA-LINDA COMMUNITY HOSPITAL,1/1/2009,12/31/2009,Orange,Southern California,Investor,Administrative Services Cost Centers,72049,2.77,N
2009,106301304,NEWPORT BAY HOSPITAL,5/1/2008,4/30/2009,Orange,Southern California,Investor,Administrative Services Cost Centers,15258,1.47,N
2009,106301317,SADDLEBACK MEMORIAL MEDICAL CENTER,7/1/2008,6/30/2009,Orange,Southern California,Non-Profit,Administrative Services Cost Centers,423097,3.94,N
2009,106301340,ST. JOSEPH HOSPITAL - ORANGE,7/1/2008,6/30/2009,Orange,Southern California,Non-Profit,Administrative Services Cost Centers,704490,4.74,N
2009,106301342,ST. JUDE MEDICAL CENTER,7/1/2008,6/30/2009,Orange,Southern California,Non-Profit,Administrative Services Cost Centers,716259,5.24,N
2009,106301357,NEWPORT SPECIALTY HOSPITAL,9/1/2008,8/31/2009,Orange,Southern California,Investor,Administrative Services Cost Centers,48738,3.19,N
2009,106301379,WEST ANAHEIM MEDICAL CENTER,1/1/2009,12/31/2009,Orange,Southern California,Investor,Administrative Services Cost Centers,81349,1.91,N
2009,106301380,KINDRED HOSPITAL - WESTMINSTER,1/1/2009,12/31/2009,Orange,Southern California,Investor,Administrative Services Cost Centers,82901,2.30,N
2009,106301566,WESTERN MEDICAL CENTER - SANTA ANA,1/1/2009,12/31/2009,Orange,Southern California,Investor,Administrative Services Cost Centers,201669,3.73,N
2009,106304079,HEALTHSOUTH TUSTIN REHABILITATION HOSPITAL,6/1/2008,5/31/2009,Orange,Southern California,Investor,Administrative Services Cost Centers,29469,1.96,N
2009,106304113,CHILDREN'S HOSPITAL AT MISSION,7/1/2008,6/30/2009,Orange,Southern California,Non-Profit,Administrative Services Cost Centers,15530,1.12,N
2009,106304159,HEALTHBRIDGE CHILDREN'S HOSPITAL-ORANGE,1/1/2009,12/31/2009,Orange,Southern California,Investor,Administrative Services Cost Centers,19763,2.04,N
2009,106310791,SUTTER AUBURN FAITH HOSPITAL,1/1/2009,12/31/2009,Placer,Greater Sacramento,Non-Profit,Administrative Services Cost Centers,65310,2.69,N
2009,106311000,SUTTER ROSEVILLE MEDICAL CENTER,1/1/2009,12/31/2009,Placer,Greater Sacramento,Non-Profit,Administrative Services Cost Centers,152113,1.40,N
2009,106314029,TELECARE PLACER COUNTY - PHF,7/1/2008,6/30/2009,Placer,Greater Sacramento,Investor,Administrative Services Cost Centers,5997,1.36,N
2009,106320859,EASTERN PLUMAS HEALTH CARE,7/1/2008,6/30/2009,Plumas,Northern California,District,Administrative Services Cost Centers,20813,0.38,N
2009,106320986,PLUMAS DISTRICT HOSPITAL,7/1/2008,6/30/2009,Plumas,Northern California,District,Administrative Services Cost Centers,31303,4.84,N
2009,106321016,SENECA HEALTHCARE DISTRICT,7/1/2008,6/30/2009,Plumas,Northern California,District,Administrative Services Cost Centers,25145,0.93,N
2009,106330120,BETTY FORD CENTER OF EISENHOWER,7/1/2008,6/30/2009,Riverside,Southern California,Non-Profit,Administrative Services Cost Centers,118201,3.16,N
2009,106331152,CORONA REGIONAL MEDICAL CENTER - MAIN,1/1/2009,12/31/2009,Riverside,Southern California,Investor,Administrative Services Cost Centers,147949,1.76,N
2009,106331164,DESERT REGIONAL MEDICAL CENTER,1/1/2009,12/31/2009,Riverside,Southern California,Investor,Administrative Services Cost Centers,220352,1.92,N
2009,106331168,EISENHOWER MEDICAL CENTER,7/1/2008,6/30/2009,Riverside,Southern California,Non-Profit,Administrative Services Cost Centers,379158,3.57,N
2009,106331194,HEMET VALLEY MEDICAL CENTER,7/1/2008,6/30/2009,Riverside,Southern California,District,Administrative Services Cost Centers,114419,1.26,N
2009,106331216,JOHN F. KENNEDY MEMORIAL HOSPITAL,1/1/2009,12/31/2009,Riverside,Southern California,Investor,Administrative Services Cost Centers,101433,2.50,N
2009,106331226,RIVERSIDE CENTER FOR BEHAVIORAL MEDICINE,1/1/2009,12/31/2009,Riverside,Southern California,Investor,Administrative Services Cost Centers,23955,2.27,N
2009,106331288,PALO VERDE HOSPITAL,7/1/2008,6/30/2009,Riverside,Southern California,District,Administrative Services Cost Centers,40149,3.34,N
2009,106331293,PARKVIEW COMMUNITY HOSPITAL,1/1/2009,12/31/2009,Riverside,Southern California,Non-Profit,Administrative Services Cost Centers,158082,3.35,N
2009,106331312,RIVERSIDE COMMUNITY HOSPITAL,1/1/2009,12/31/2009,Riverside,Southern California,Investor,Administrative Services Cost Centers,227661,1.77,N
2009,106331326,SAN GORGONIO MEMORIAL HOSPITAL,7/1/2008,6/30/2009,Riverside,Southern California,District,Administrative Services Cost Centers,64056,2.31,N
2009,106332172,VISTA HOSPITAL OF RIVERSIDE,1/1/2009,12/31/2009,Riverside,Southern California,Investor,Administrative Services Cost Centers,54763,4.51,N
2009,106334018,MENIFEE VALLEY MEDICAL CENTER,7/1/2008,6/30/2009,Riverside,Southern California,District,Administrative Services Cost Centers,50097,1.94,N
2009,106334025,KAISER FOUNDATION HOSPITAL - RIVERSIDE,1/1/2009,12/31/2009,Riverside,Southern California,Non-Profit,Administrative Services Cost Centers,654504,11.60,N
2009,106334048,KAISER FOUNDATION HOSPITAL - MORENO VALLEY,1/1/2009,12/31/2009,Riverside,Southern California,Non-Profit,Administrative Services Cost Centers,115898,6.00,N
2009,106334068,SOUTHWEST HEALTHCARE SYSTEM - MURRIETA,1/1/2009,12/31/2009,Riverside,Southern California,Investor,Administrative Services Cost Centers,334130,3.59,N
2009,106334457,OASIS PSYCHIATRIC HEALTH FACILITY,1/1/2009,12/31/2009,Riverside,Southern California,Investor,Administrative Services Cost Centers,9643,2.14,N
2009,106334487,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER,7/1/2008,6/30/2009,Riverside,Southern California,City/County,Administrative Services Cost Centers,512910,3.24,N
2009,106340913,KAISER FOUNDATION HOSPITAL - SACRAMENTO/ROSEVILLE,1/1/2009,12/31/2009,Sacramento,Greater Sacramento,Non-Profit,Administrative Services Cost Centers,1501417,11.12,N
2009,106340947,MERCY GENERAL HOSPITAL,7/1/2008,6/30/2009,Sacramento,Greater Sacramento,Non-Profit,Administrative Services Cost Centers,279143,2.50,N
2009,106340950,MERCY SAN JUAN HOSPITAL,7/1/2008,6/30/2009,Sacramento,Greater Sacramento,Non-Profit,Administrative Services Cost Centers,320296,2.80,N
2009,106340951,METHODIST HOSPITAL OF SACRAMENTO,7/1/2008,6/30/2009,Sacramento,Greater Sacramento,Non-Profit,Administrative Services Cost Centers,128043,0.95,N
2009,106341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,7/1/2008,6/30/2009,Sacramento,Greater Sacramento,Non-Profit,Administrative Services Cost Centers,1195024,4.95,N
2009,106341051,SUTTER MEDICAL CENTER - SACRAMENTO,1/1/2009,12/31/2009,Sacramento,Greater Sacramento,Non-Profit,Administrative Services Cost Centers,546665,2.46,N
2009,106342344,KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO,1/1/2009,12/31/2009,Sacramento,Greater Sacramento,Non-Profit,Administrative Services Cost Centers,582586,14.82,N
2009,106342392,SIERRA VISTA HOSPITAL,1/1/2009,12/31/2009,Sacramento,Greater Sacramento,Investor,Administrative Services Cost Centers,46538,2.17,N
2009,106344017,SUTTER CENTER FOR PSYCHIATRY,1/1/2009,12/31/2009,Sacramento,Greater Sacramento,Non-Profit,Administrative Services Cost Centers,54983,2.45,N
2009,106344021,HERITAGE OAKS HOSPITAL,1/1/2009,12/31/2009,Sacramento,Greater Sacramento,Investor,Administrative Services Cost Centers,30739,1.20,N
2009,106344029,MERCY HOSPITAL - FOLSOM,7/1/2008,6/30/2009,Sacramento,Greater Sacramento,Non-Profit,Administrative Services Cost Centers,105626,3.44,N
2009,106344035,KINDRED HOSPITAL - SACRAMENTO,1/1/2009,12/31/2009,Sacramento,Greater Sacramento,Investor,Administrative Services Cost Centers,22431,2.05,N
2009,106350784,HAZEL HAWKINS MEMORIAL HOSPITAL,7/1/2008,6/30/2009,San Benito,Bay Area,District,Administrative Services Cost Centers,59984,0.70,N
2009,106361105,BARSTOW COMMUNITY HOSPITAL,1/1/2009,12/31/2009,San Bernardino,Southern California,Investor,Administrative Services Cost Centers,57627,3.62,N
2009,106361110,BEAR VALLEY COMMUNITY HOSPITAL,7/1/2008,6/30/2009,San Bernardino,Southern California,District,Administrative Services Cost Centers,27146,0.81,N
2009,106361144,CHINO VALLEY MEDICAL CENTER,1/1/2009,12/31/2009,San Bernardino,Southern California,Investor,Administrative Services Cost Centers,93332,3.78,N
2009,106361166,MONTCLAIR HOSPITAL MEDICAL CENTER,1/1/2009,12/31/2009,San Bernardino,Southern California,Investor,Administrative Services Cost Centers,66018,3.50,N
2009,106361223,KAISER FOUNDATION HOSPITAL - FONTANA,1/1/2009,12/31/2009,San Bernardino,Southern California,Non-Profit,Administrative Services Cost Centers,1065296,9.65,N
2009,106361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,1/1/2009,12/31/2009,San Bernardino,Southern California,Non-Profit,Administrative Services Cost Centers,1213460,4.24,N
2009,106361266,MOUNTAINS COMMUNITY HOSPITAL,7/1/2008,6/30/2009,San Bernardino,Southern California,District,Administrative Services Cost Centers,25927,1.07,N
2009,106361274,KINDRED HOSPITAL - ONTARIO,1/1/2009,12/31/2009,San Bernardino,Southern California,Investor,Administrative Services Cost Centers,49859,1.73,N
2009,106361308,REDLANDS COMMUNITY HOSPITAL,10/1/2008,9/30/2009,San Bernardino,Southern California,Non-Profit,Administrative Services Cost Centers,245659,2.86,N
2009,106361318,SAN ANTONIO COMMUNITY HOSPITAL,1/1/2009,12/31/2009,San Bernardino,Southern California,Non-Profit,Administrative Services Cost Centers,209891,2.18,N
2009,106361323,COMMUNITY HOSPITAL OF SAN BERNARDINO,7/1/2008,6/30/2009,San Bernardino,Southern California,Non-Profit,Administrative Services Cost Centers,179477,1.92,N
2009,106361339,ST. BERNARDINE MEDICAL CENTER,7/1/2008,6/30/2009,San Bernardino,Southern California,Non-Profit,Administrative Services Cost Centers,236948,2.56,N
2009,106361343,ST. MARY MEDICAL CENTER - APPLE VALLEY,7/1/2008,6/30/2009,San Bernardino,Southern California,Non-Profit,Administrative Services Cost Centers,290030,3.37,N
2009,106361370,VICTOR VALLEY COMMUNITY HOSPITAL,10/1/2008,9/30/2009,San Bernardino,Southern California,Non-Profit,Administrative Services Cost Centers,99128,2.98,N
2009,106361458,COLORADO RIVER MEDICAL CENTER,1/1/2009,12/31/2009,San Bernardino,Southern California,City/County,Administrative Services Cost Centers,14996,2.78,N
2009,106362041,HI-DESERT MEDICAL CENTER,7/1/2008,6/30/2009,San Bernardino,Southern California,District,Administrative Services Cost Centers,67584,0.74,N
2009,106364014,LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER,1/1/2009,12/31/2009,San Bernardino,Southern California,Non-Profit,Administrative Services Cost Centers,61704,1.68,N
2009,106364050,CANYON RIDGE HOSPITAL,1/1/2009,12/31/2009,San Bernardino,Southern California,Investor,Administrative Services Cost Centers,44536,1.55,N
2009,106364121,BALLARD REHABILITATION HOSPITAL,7/1/2008,6/30/2009,San Bernardino,Southern California,Investor,Administrative Services Cost Centers,53295,4.29,N
2009,106364144,DESERT VALLEY HOSPITAL,1/1/2009,12/31/2009,San Bernardino,Southern California,Investor,Administrative Services Cost Centers,87696,2.40,N
2009,106364188,RANCHO SPECIALTY HOSPITAL,1/1/2009,12/31/2009,San Bernardino,Southern California,Investor,Administrative Services Cost Centers,70215,3.43,N
