year;facility_number;facility_name;begin_date;end_date;county_name;type_of_control;hours_type;productive_hours;productive_hours_per_adjusted_patient_day
2011;106190708;SHERMAN OAKS HOSPITAL & HEALTH CENTER;01/01/2011;12/31/2011;Los Angeles;Investor;Other;0;0
2011;106190708;SHERMAN OAKS HOSPITAL & HEALTH CENTER;01/01/2011;12/31/2011;Los Angeles;Investor;Contracted Registry Nursing;11535;0.43
2011;106190708;SHERMAN OAKS HOSPITAL & HEALTH CENTER;01/01/2011;12/31/2011;Los Angeles;Investor;Contracted Other;14868;0.56
2011;106190708;SHERMAN OAKS HOSPITAL & HEALTH CENTER;01/01/2011;12/31/2011;Los Angeles;Investor;Daily Cost Centers;305798;11.45
2011;106190708;SHERMAN OAKS HOSPITAL & HEALTH CENTER;01/01/2011;12/31/2011;Los Angeles;Investor;Ambulatory Cost Centers;78041;2.92
2011;106190708;SHERMAN OAKS HOSPITAL & HEALTH CENTER;01/01/2011;12/31/2011;Los Angeles;Investor;Ancillary Cost Centers;138333;5.18
2011;106190708;SHERMAN OAKS HOSPITAL & HEALTH CENTER;01/01/2011;12/31/2011;Los Angeles;Investor;Education Cost Centers;0;0
2011;106190708;SHERMAN OAKS HOSPITAL & HEALTH CENTER;01/01/2011;12/31/2011;Los Angeles;Investor;General Services Cost Centers;165465;6.2
2011;106190708;SHERMAN OAKS HOSPITAL & HEALTH CENTER;01/01/2011;12/31/2011;Los Angeles;Investor;Fiscal Services Cost Centers;51179;1.92
2011;106190708;SHERMAN OAKS HOSPITAL & HEALTH CENTER;01/01/2011;12/31/2011;Los Angeles;Investor;Administrative Services Cost Centers;55153;2.07
2011;106190712;SHRINERS HOSPITAL FOR CHILDREN- LOS ANGELES;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Management & Supervision;0;0
2011;106190712;SHRINERS HOSPITAL FOR CHILDREN- LOS ANGELES;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Technician & Specialist;0;0
2011;106190712;SHRINERS HOSPITAL FOR CHILDREN- LOS ANGELES;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Registered Nurse;0;0
2011;106190712;SHRINERS HOSPITAL FOR CHILDREN- LOS ANGELES;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Licensed Vocational Nurse;0;0
2011;106190712;SHRINERS HOSPITAL FOR CHILDREN- LOS ANGELES;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Aides & Orderlies;0;0
2011;106190712;SHRINERS HOSPITAL FOR CHILDREN- LOS ANGELES;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Clerical & Other Administrative;0;0
2011;106190712;SHRINERS HOSPITAL FOR CHILDREN- LOS ANGELES;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Environmental & Food Services;0;0
2011;106190712;SHRINERS HOSPITAL FOR CHILDREN- LOS ANGELES;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Other;0;0
2011;106190712;SHRINERS HOSPITAL FOR CHILDREN- LOS ANGELES;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Contracted Registry Nursing;0;0
2011;106190712;SHRINERS HOSPITAL FOR CHILDREN- LOS ANGELES;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Contracted Other;0;0
2011;106190712;SHRINERS HOSPITAL FOR CHILDREN- LOS ANGELES;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Daily Cost Centers;0;0
2011;106190712;SHRINERS HOSPITAL FOR CHILDREN- LOS ANGELES;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Ambulatory Cost Centers;0;0
2011;106190712;SHRINERS HOSPITAL FOR CHILDREN- LOS ANGELES;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Ancillary Cost Centers;0;0
2011;106190712;SHRINERS HOSPITAL FOR CHILDREN- LOS ANGELES;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Education Cost Centers;0;0
2011;106190712;SHRINERS HOSPITAL FOR CHILDREN- LOS ANGELES;01/01/2011;12/31/2011;Los Angeles;Non-Profit;General Services Cost Centers;0;0
2011;106190712;SHRINERS HOSPITAL FOR CHILDREN- LOS ANGELES;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Fiscal Services Cost Centers;0;0
2011;106190712;SHRINERS HOSPITAL FOR CHILDREN- LOS ANGELES;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Administrative Services Cost Centers;0;0
2011;106190754;ST. FRANCIS MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Management & Supervision;375200;2.68
2011;106190754;ST. FRANCIS MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Technician & Specialist;728024;5.2
2011;106190754;ST. FRANCIS MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Registered Nurse;1041761;7.44
2011;106190754;ST. FRANCIS MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Licensed Vocational Nurse;120457;0.86
2011;106190754;ST. FRANCIS MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Aides & Orderlies;222997;1.59
2011;106190754;ST. FRANCIS MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Clerical & Other Administrative;514512;3.68
2011;106190754;ST. FRANCIS MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Environmental & Food Services;278411;1.99
2011;106190754;ST. FRANCIS MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Other;63293;0.45
2011;106190754;ST. FRANCIS MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Contracted Registry Nursing;23698;0.17
2011;106190754;ST. FRANCIS MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Contracted Other;1659;0.01
2011;106190754;ST. FRANCIS MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Daily Cost Centers;1115752;7.97
2011;106190754;ST. FRANCIS MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Ambulatory Cost Centers;375361;2.68
2011;106190754;ST. FRANCIS MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Ancillary Cost Centers;697020;4.98
2011;106190754;ST. FRANCIS MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Education Cost Centers;74417;0.53
2011;106190754;ST. FRANCIS MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;General Services Cost Centers;645543;4.61
2011;106190754;ST. FRANCIS MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Fiscal Services Cost Centers;179017;1.28
2011;106190754;ST. FRANCIS MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Administrative Services Cost Centers;276493;1.97
2011;106190756;ST. JOHN'S HEALTH CENTER;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Management & Supervision;175165;2.55
2011;106190756;ST. JOHN'S HEALTH CENTER;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Technician & Specialist;504293;7.35
2011;106190756;ST. JOHN'S HEALTH CENTER;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Registered Nurse;701649;10.23
2011;106190756;ST. JOHN'S HEALTH CENTER;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Licensed Vocational Nurse;162662;2.37
2011;106190756;ST. JOHN'S HEALTH CENTER;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Aides & Orderlies;0;0
2011;106190756;ST. JOHN'S HEALTH CENTER;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Clerical & Other Administrative;739195;10.78
2011;106190756;ST. JOHN'S HEALTH CENTER;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Environmental & Food Services;0;0
2011;106190756;ST. JOHN'S HEALTH CENTER;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Other;0;0
2011;106190756;ST. JOHN'S HEALTH CENTER;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Contracted Registry Nursing;88709;1.29
2011;106190756;ST. JOHN'S HEALTH CENTER;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Contracted Other;10097;0.15
2011;106190756;ST. JOHN'S HEALTH CENTER;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Daily Cost Centers;668782;9.75
2011;106190756;ST. JOHN'S HEALTH CENTER;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Ambulatory Cost Centers;206387;3.01
2011;106190756;ST. JOHN'S HEALTH CENTER;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Ancillary Cost Centers;805151;11.74
2011;106190756;ST. JOHN'S HEALTH CENTER;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Education Cost Centers;0;0
2011;106190756;ST. JOHN'S HEALTH CENTER;01/01/2011;12/31/2011;Los Angeles;Non-Profit;General Services Cost Centers;312934;4.56
2011;106190756;ST. JOHN'S HEALTH CENTER;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Fiscal Services Cost Centers;136305;1.99
2011;106190756;ST. JOHN'S HEALTH CENTER;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Administrative Services Cost Centers;252211;3.68
2011;106190758;PROVIDENCE SAINT JOSEPH MEDICAL CENTER;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Management & Supervision;305931;2.62
2011;106190758;PROVIDENCE SAINT JOSEPH MEDICAL CENTER;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Technician & Specialist;873189;7.48
2011;106190758;PROVIDENCE SAINT JOSEPH MEDICAL CENTER;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Registered Nurse;1119271;9.59
2011;106190758;PROVIDENCE SAINT JOSEPH MEDICAL CENTER;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Licensed Vocational Nurse;37104;0.32
2011;106190758;PROVIDENCE SAINT JOSEPH MEDICAL CENTER;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Aides & Orderlies;224502;1.92
2011;106190758;PROVIDENCE SAINT JOSEPH MEDICAL CENTER;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Clerical & Other Administrative;496401;4.25
2011;106190758;PROVIDENCE SAINT JOSEPH MEDICAL CENTER;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Environmental & Food Services;288367;2.47
2011;106190758;PROVIDENCE SAINT JOSEPH MEDICAL CENTER;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Other;302688;2.59
2011;106190758;PROVIDENCE SAINT JOSEPH MEDICAL CENTER;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Contracted Registry Nursing;41687;0.36
2011;106190758;PROVIDENCE SAINT JOSEPH MEDICAL CENTER;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Contracted Other;11569;0.1
2011;106190758;PROVIDENCE SAINT JOSEPH MEDICAL CENTER;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Daily Cost Centers;1100074;9.43
2011;106190758;PROVIDENCE SAINT JOSEPH MEDICAL CENTER;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Ambulatory Cost Centers;332574;2.85
2011;106190758;PROVIDENCE SAINT JOSEPH MEDICAL CENTER;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Ancillary Cost Centers;1120592;9.6
2011;106190758;PROVIDENCE SAINT JOSEPH MEDICAL CENTER;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Education Cost Centers;39454;0.34
2011;106190758;PROVIDENCE SAINT JOSEPH MEDICAL CENTER;01/01/2011;12/31/2011;Los Angeles;Non-Profit;General Services Cost Centers;610925;5.24
2011;106190758;PROVIDENCE SAINT JOSEPH MEDICAL CENTER;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Fiscal Services Cost Centers;94371;0.81
2011;106190758;PROVIDENCE SAINT JOSEPH MEDICAL CENTER;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Administrative Services Cost Centers;384389;3.29
2011;106190762;ST. VINCENT MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Management & Supervision;131675;1.88
2011;106190762;ST. VINCENT MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Technician & Specialist;488541;6.97
2011;106190762;ST. VINCENT MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Registered Nurse;509271;7.27
2011;106190762;ST. VINCENT MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Licensed Vocational Nurse;39175;0.56
2011;106190762;ST. VINCENT MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Aides & Orderlies;112543;1.61
2011;106190762;ST. VINCENT MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Clerical & Other Administrative;366485;5.23
2011;106190762;ST. VINCENT MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Environmental & Food Services;98382;1.4
2011;106190762;ST. VINCENT MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Other;79233;1.13
2011;106190762;ST. VINCENT MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Contracted Registry Nursing;10559;0.15
2011;106190762;ST. VINCENT MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Contracted Other;17329;0.25
2011;106190762;ST. VINCENT MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Daily Cost Centers;562957;8.04
2011;106190762;ST. VINCENT MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Ambulatory Cost Centers;118204;1.69
2011;106190762;ST. VINCENT MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Ancillary Cost Centers;567998;8.11
2011;106190762;ST. VINCENT MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Education Cost Centers;29329;0.42
2011;106190762;ST. VINCENT MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;General Services Cost Centers;248081;3.54
2011;106190762;ST. VINCENT MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Fiscal Services Cost Centers;99727;1.42
2011;106190762;ST. VINCENT MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Administrative Services Cost Centers;222047;3.17
2011;106190766;COAST PLAZA DOCTORS HOSPITAL;01/01/2011;07/31/2011;Los Angeles;Investor;Management & Supervision;36751;3.29
2011;106190766;COAST PLAZA DOCTORS HOSPITAL;01/01/2011;07/31/2011;Los Angeles;Investor;Technician & Specialist;77026;6.89
2011;106190766;COAST PLAZA DOCTORS HOSPITAL;01/01/2011;07/31/2011;Los Angeles;Investor;Registered Nurse;128233;11.47
2011;106190766;COAST PLAZA DOCTORS HOSPITAL;01/01/2011;07/31/2011;Los Angeles;Investor;Licensed Vocational Nurse;8509;0.76
2011;106190766;COAST PLAZA DOCTORS HOSPITAL;01/01/2011;07/31/2011;Los Angeles;Investor;Aides & Orderlies;35890;3.21
2011;106190766;COAST PLAZA DOCTORS HOSPITAL;01/01/2011;07/31/2011;Los Angeles;Investor;Clerical & Other Administrative;60592;5.42
2011;106190766;COAST PLAZA DOCTORS HOSPITAL;01/01/2011;07/31/2011;Los Angeles;Investor;Environmental & Food Services;34493;3.08
2011;106190766;COAST PLAZA DOCTORS HOSPITAL;01/01/2011;07/31/2011;Los Angeles;Investor;Other;7312;0.65
2011;106190766;COAST PLAZA DOCTORS HOSPITAL;01/01/2011;07/31/2011;Los Angeles;Investor;Contracted Registry Nursing;87;0.01
2011;106190766;COAST PLAZA DOCTORS HOSPITAL;01/01/2011;07/31/2011;Los Angeles;Investor;Contracted Other;3017;0.27
2011;106190766;COAST PLAZA DOCTORS HOSPITAL;01/01/2011;07/31/2011;Los Angeles;Investor;Daily Cost Centers;148545;13.28
2011;106190766;COAST PLAZA DOCTORS HOSPITAL;01/01/2011;07/31/2011;Los Angeles;Investor;Ambulatory Cost Centers;28651;2.56
2011;106190766;COAST PLAZA DOCTORS HOSPITAL;01/01/2011;07/31/2011;Los Angeles;Investor;Ancillary Cost Centers;89878;8.04
2011;106190766;COAST PLAZA DOCTORS HOSPITAL;01/01/2011;07/31/2011;Los Angeles;Investor;Education Cost Centers;4506;0.4
2011;106190766;COAST PLAZA DOCTORS HOSPITAL;01/01/2011;07/31/2011;Los Angeles;Investor;General Services Cost Centers;59704;5.34
2011;106190766;COAST PLAZA DOCTORS HOSPITAL;01/01/2011;07/31/2011;Los Angeles;Investor;Fiscal Services Cost Centers;21604;1.93
2011;106190766;COAST PLAZA DOCTORS HOSPITAL;01/01/2011;07/31/2011;Los Angeles;Investor;Administrative Services Cost Centers;37247;3.33
2011;106190782;TARZANA TREATMENT CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Management & Supervision;160418;10.05
2011;106190782;TARZANA TREATMENT CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Technician & Specialist;314621;19.72
2011;106190782;TARZANA TREATMENT CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Registered Nurse;19339;1.21
2011;106190782;TARZANA TREATMENT CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Licensed Vocational Nurse;16587;1.04
2011;106190782;TARZANA TREATMENT CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Aides & Orderlies;0;0
2011;106190782;TARZANA TREATMENT CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Clerical & Other Administrative;83457;5.23
2011;106190782;TARZANA TREATMENT CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Environmental & Food Services;53127;3.33
2011;106190782;TARZANA TREATMENT CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Other;159097;9.97
2011;106190782;TARZANA TREATMENT CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Contracted Registry Nursing;0;0
2011;106190782;TARZANA TREATMENT CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Contracted Other;10151;0.64
2011;106190782;TARZANA TREATMENT CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Daily Cost Centers;101593;6.37
2011;106190782;TARZANA TREATMENT CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Ambulatory Cost Centers;0;0
2011;106190782;TARZANA TREATMENT CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Ancillary Cost Centers;0;0
2011;106190782;TARZANA TREATMENT CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Education Cost Centers;0;0
2011;106190782;TARZANA TREATMENT CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;General Services Cost Centers;15810;0.99
2011;106190782;TARZANA TREATMENT CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Fiscal Services Cost Centers;5253;0.33
2011;106190782;TARZANA TREATMENT CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Administrative Services Cost Centers;24116;1.51
2011;106190784;TEMPLE COMMUNITY HOSPITAL;01/01/2011;12/31/2011;Los Angeles;Investor;Management & Supervision;67379;3.21
2011;106190784;TEMPLE COMMUNITY HOSPITAL;01/01/2011;12/31/2011;Los Angeles;Investor;Technician & Specialist;66980;3.19
2011;106190784;TEMPLE COMMUNITY HOSPITAL;01/01/2011;12/31/2011;Los Angeles;Investor;Registered Nurse;100515;4.79
2011;106190784;TEMPLE COMMUNITY HOSPITAL;01/01/2011;12/31/2011;Los Angeles;Investor;Licensed Vocational Nurse;64598;3.08
2011;106190784;TEMPLE COMMUNITY HOSPITAL;01/01/2011;12/31/2011;Los Angeles;Investor;Aides & Orderlies;59632;2.84
2011;106190784;TEMPLE COMMUNITY HOSPITAL;01/01/2011;12/31/2011;Los Angeles;Investor;Clerical & Other Administrative;61342;2.92
2011;106190784;TEMPLE COMMUNITY HOSPITAL;01/01/2011;12/31/2011;Los Angeles;Investor;Environmental & Food Services;25440;1.21
2011;106190784;TEMPLE COMMUNITY HOSPITAL;01/01/2011;12/31/2011;Los Angeles;Investor;Other;24632;1.17
2011;106190784;TEMPLE COMMUNITY HOSPITAL;01/01/2011;12/31/2011;Los Angeles;Investor;Contracted Registry Nursing;1858;0.09
2011;106190784;TEMPLE COMMUNITY HOSPITAL;01/01/2011;12/31/2011;Los Angeles;Investor;Contracted Other;8320;0.4
2011;106190784;TEMPLE COMMUNITY HOSPITAL;01/01/2011;12/31/2011;Los Angeles;Investor;Daily Cost Centers;173622;8.28
2011;106190784;TEMPLE COMMUNITY HOSPITAL;01/01/2011;12/31/2011;Los Angeles;Investor;Ambulatory Cost Centers;0;0
2011;106190784;TEMPLE COMMUNITY HOSPITAL;01/01/2011;12/31/2011;Los Angeles;Investor;Ancillary Cost Centers;138078;6.58
2011;106190784;TEMPLE COMMUNITY HOSPITAL;01/01/2011;12/31/2011;Los Angeles;Investor;Education Cost Centers;0;0
2011;106190784;TEMPLE COMMUNITY HOSPITAL;01/01/2011;12/31/2011;Los Angeles;Investor;General Services Cost Centers;78437;3.74
2011;106190784;TEMPLE COMMUNITY HOSPITAL;01/01/2011;12/31/2011;Los Angeles;Investor;Fiscal Services Cost Centers;27598;1.32
2011;106190784;TEMPLE COMMUNITY HOSPITAL;01/01/2011;12/31/2011;Los Angeles;Investor;Administrative Services Cost Centers;62961;3
2011;106190796;RONALD REAGAN UCLA MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Management & Supervision;860817;3.73
2011;106190796;RONALD REAGAN UCLA MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Technician & Specialist;3724865;16.13
2011;106190796;RONALD REAGAN UCLA MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Registered Nurse;3061277;13.26
2011;106190796;RONALD REAGAN UCLA MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Licensed Vocational Nurse;164131;0.71
2011;106190796;RONALD REAGAN UCLA MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Aides & Orderlies;818024;3.54
2011;106190796;RONALD REAGAN UCLA MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Clerical & Other Administrative;1193895;5.17
2011;106190796;RONALD REAGAN UCLA MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Environmental & Food Services;482169;2.09
2011;106190796;RONALD REAGAN UCLA MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Other;271115;1.17
2011;106190796;RONALD REAGAN UCLA MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Contracted Registry Nursing;52583;0.23
2011;106190796;RONALD REAGAN UCLA MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Contracted Other;74838;0.32
2011;106190796;RONALD REAGAN UCLA MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Daily Cost Centers;2960674;12.82
2011;106190796;RONALD REAGAN UCLA MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Ambulatory Cost Centers;682595;2.96
2011;106190796;RONALD REAGAN UCLA MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Ancillary Cost Centers;3499141;15.16
2011;106190796;RONALD REAGAN UCLA MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Education Cost Centers;17030;0.07
2011;106190796;RONALD REAGAN UCLA MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;General Services Cost Centers;2033375;8.81
2011;106190818;VERDUGO HILLS HOSPITAL;01/01/2011;12/31/2011;Los Angeles;Non-Profit;Ancillary Cost Centers;395836;8.01
2011;106190796;RONALD REAGAN UCLA MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Fiscal Services Cost Centers;587636;2.55
2011;106190796;RONALD REAGAN UCLA MEDICAL CENTER;07/01/2010;06/30/2011;Los Angeles;Non-Profit;Administrative Services Cost Centers;923263;4
2011;106190812;VALLEY PRESBYTERIAN HOSPITAL;11/01/2010;10/31/2011;Los Angeles;Non-Profit;Management & Supervision;182572;2.01
2011;106190812;VALLEY PRESBYTERIAN HOSPITAL;11/01/2010;10/31/2011;Los Angeles;Non-Profit;Technician & Specialist;563895;6.2
2011;106190812;VALLEY PRESBYTERIAN HOSPITAL;11/01/2010;10/31/2011;Los Angeles;Non-Profit;Registered Nurse;887162;9.76
2011;106190812;VALLEY PRESBYTERIAN HOSPITAL;11/01/2010;10/31/2011;Los Angeles;Non-Profit;Licensed Vocational Nurse;46566;0.51
2011;106190812;VALLEY PRESBYTERIAN HOSPITAL;11/01/2010;10/31/2011;Los Angeles;Non-Profit;Aides & Orderlies;139874;1.54
2011;106190812;VALLEY PRESBYTERIAN HOSPITAL;11/01/2010;10/31/2011;Los Angeles;Non-Profit;Clerical & Other Administrative;476322;5.24
2011;106190812;VALLEY PRESBYTERIAN HOSPITAL;11/01/2010;10/31/2011;Los Angeles;Non-Profit;Environmental & Food Services;237652;2.61
2011;106190812;VALLEY PRESBYTERIAN HOSPITAL;11/01/2010;10/31/2011;Los Angeles;Non-Profit;Other;33845;0.37
2011;106190812;VALLEY PRESBYTERIAN HOSPITAL;11/01/2010;10/31/2011;Los Angeles;Non-Profit;Contracted Registry Nursing;5133;0.06
2011;106190812;VALLEY PRESBYTERIAN HOSPITAL;11/01/2010;10/31/2011;Los Angeles;Non-Profit;Contracted Other;9178;0.1
