year,facility_number,facility_name,begin_date,end_date,county_name,region,type_of_control,hours_type,productive_hours,productive_hours_per_adjusted_patient_day,phapd_missing
2013,106040875,FEATHER RIVER HOSPITAL,1/1/2013,12/31/2013,Butte,Northern Sacramento Valley,Non-Profit,Aides & Orderlies,152235,3.38,N
2013,106040937,OROVILLE HOSPITAL,12/1/2012,11/30/2013,Butte,Northern Sacramento Valley,Non-Profit,Aides & Orderlies,65918,0.96,N
2013,106040962,ENLOE MEDICAL CENTER - ESPLANADE CAMPUS,7/1/2012,6/30/2013,Butte,Northern Sacramento Valley,Non-Profit,Aides & Orderlies,534795,4.75,N
2013,106050932,MARK TWAIN ST. JOSEPH'S HOSPITAL,7/1/2012,6/30/2013,Calaveras,Central Sierra,Non-Profit,Aides & Orderlies,6747,0.67,N
2013,106060870,COLUSA REGIONAL MEDICAL CENTER,4/1/2012,3/31/2013,Colusa,Northern Sacramento Valley,Non-Profit,Aides & Orderlies,34238,3.53,N
2013,106070904,DOCTORS MEDICAL CENTER - SAN PABLO,1/1/2013,12/31/2013,Contra Costa,Bay Area,District,Aides & Orderlies,38624,0.98,N
2013,106070924,CONTRA COSTA REGIONAL MEDICAL CENTER,7/1/2012,6/30/2013,Contra Costa,Bay Area,City/County,Aides & Orderlies,190622,2.41,N
2013,106070934,SUTTER DELTA MEDICAL CENTER,1/1/2013,12/31/2013,Contra Costa,Bay Area,Non-Profit,Aides & Orderlies,70731,1.68,N
2013,106070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,1/1/2013,12/31/2013,Contra Costa,Bay Area,Non-Profit,Aides & Orderlies,169222,1.50,N
2013,106070990,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,1/1/2013,12/31/2013,Contra Costa,Bay Area,Non-Profit,Aides & Orderlies,297612,5.36,N
2013,106071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,1/1/2013,12/31/2013,Contra Costa,Bay Area,Non-Profit,Aides & Orderlies,139631,2.21,N
2013,106074017,SAN RAMON REGIONAL MEDICAL CENTER,1/1/2013,12/31/2013,Contra Costa,Bay Area,Investor,Aides & Orderlies,34339,1.20,N
2013,106074039,JOHN MUIR BEHAVIORAL HEALTH CENTER,1/1/2013,12/31/2013,Contra Costa,Bay Area,Non-Profit,Aides & Orderlies,5668,0.21,N
2013,106074097,KAISER FOUNDATION HOSPITAL - ANTIOCH,1/1/2013,12/31/2013,Contra Costa,Bay Area,Non-Profit,Aides & Orderlies,113166,4.73,N
2013,106084001,SUTTER COAST HOSPITAL,1/1/2013,12/31/2013,Del Norte,Northern California,Non-Profit,Aides & Orderlies,16754,0.79,N
2013,106090793,BARTON MEMORIAL HOSPITAL,1/1/2013,12/31/2013,El Dorado,Greater Sacramento,Non-Profit,Aides & Orderlies,113579,2.05,N
2013,106090933,MARSHALL MEDICAL CENTER,11/1/2012,10/31/2013,El Dorado,Greater Sacramento,Non-Profit,Aides & Orderlies,115406,2.09,N
2013,106100005,CLOVIS COMMUNITY MEDICAL CENTER,9/1/2012,8/31/2013,Fresno,San Joaquin Valley,Non-Profit,Aides & Orderlies,253248,3.25,N
2013,106100697,COALINGA REGIONAL MEDICAL CENTER,7/1/2012,6/30/2013,Fresno,San Joaquin Valley,District,Aides & Orderlies,106980,1.68,N
2013,106100717,COMMUNITY REGIONAL MEDICAL CENTER,9/1/2012,8/31/2013,Fresno,San Joaquin Valley,Non-Profit,Aides & Orderlies,1096626,3.24,N
2013,106100797,ADVENTIST MEDICAL CENTER - REEDLEY,1/1/2013,12/31/2013,Fresno,San Joaquin Valley,Non-Profit,Aides & Orderlies,82835,4.78,N
2013,106100899,ST. AGNES MEDICAL CENTER,7/1/2012,6/30/2013,Fresno,San Joaquin Valley,Non-Profit,Aides & Orderlies,403891,2.68,N
2013,106104023,SAN JOAQUIN VALLEY REHABILITATION HOSPITAL,1/1/2013,12/31/2013,Fresno,San Joaquin Valley,Investor,Aides & Orderlies,27748,1.32,N
2013,106104047,FRESNO SURGICAL HOSPITAL,1/1/2013,12/31/2013,Fresno,San Joaquin Valley,Investor,Aides & Orderlies,29593,3.70,N
2013,106104062,KAISER FOUNDATION HOSPITAL - FRESNO,1/1/2013,12/31/2013,Fresno,San Joaquin Valley,Non-Profit,Aides & Orderlies,101606,4.18,N
2013,106104089,FRESNO COUNTY PSYCHIATRIC HEALTH FACILITY - PHF,1/1/2013,12/31/2013,Fresno,San Joaquin Valley,City/County,Aides & Orderlies,24801,4.45,N
2013,106105029,FRESNO HEART & SURGICAL HOSPITAL,9/1/2012,8/31/2013,Fresno,San Joaquin Valley,Non-Profit,Aides & Orderlies,32847,1.92,N
2013,106110889,GLENN MEDICAL CENTER,7/1/2012,6/30/2013,Glenn,Northern Sacramento Valley,Non-Profit,Aides & Orderlies,11690,1.73,N
2013,106121002,MAD RIVER COMMUNITY HOSPITAL,7/1/2012,6/30/2013,Humboldt,Northern California,Investor,Aides & Orderlies,38362,1.34,N
2013,106121031,JEROLD PHELPS COMMUNITY HOSPITAL,7/1/2012,6/30/2013,Humboldt,Northern California,District,Aides & Orderlies,6809,0.30,N
2013,106121051,REDWOOD MEMORIAL HOSPITAL,7/1/2012,6/30/2013,Humboldt,Northern California,Non-Profit,Aides & Orderlies,17718,1.29,N
2013,106121080,ST. JOSEPH HOSPITAL - EUREKA,7/1/2012,6/30/2013,Humboldt,Northern California,Non-Profit,Aides & Orderlies,147092,2.44,N
2013,106130699,EL CENTRO REGIONAL MEDICAL CENTER,7/1/2012,6/30/2013,Imperial,Southern Border,City/County,Aides & Orderlies,194523,3.41,N
2013,106130760,PIONEERS MEMORIAL HOSPITAL,7/1/2012,6/30/2013,Imperial,Southern Border,District,Aides & Orderlies,144183,3.62,N
2013,106141273,NORTHERN INYO HOSPITAL,7/1/2012,6/30/2013,Inyo,Central Sierra,District,Aides & Orderlies,12534,1.78,N
2013,106141338,SOUTHERN INYO HOSPITAL,7/1/2012,6/30/2013,Inyo,Central Sierra,District,Aides & Orderlies,36282,1.52,N
2013,106150706,DELANO REGIONAL MEDICAL CENTER,1/1/2013,12/31/2013,Kern,San Joaquin Valley,Non-Profit,Aides & Orderlies,214697,4.53,N
2013,106150722,BAKERSFIELD MEMORIAL HOSPITAL,7/1/2012,6/30/2013,Kern,San Joaquin Valley,Non-Profit,Aides & Orderlies,173866,1.87,N
2013,106150736,KERN MEDICAL CENTER,7/1/2012,6/30/2013,Kern,San Joaquin Valley,City/County,Aides & Orderlies,208482,2.52,N
2013,106150737,KERN VALLEY HEALTHCARE DISTRICT,7/1/2012,6/30/2013,Kern,San Joaquin Valley,District,Aides & Orderlies,68450,1.44,N
2013,106150761,MERCY HOSPITAL - BAKERSFIELD,7/1/2012,6/30/2013,Kern,San Joaquin Valley,Non-Profit,Aides & Orderlies,258352,3.48,N
2013,106150775,GOOD SAMARITAN HOSPITAL,1/1/2013,12/31/2013,Kern,San Joaquin Valley,Investor,Aides & Orderlies,125475,6.41,N
2013,106150782,RIDGECREST REGIONAL HOSPITAL,1/1/2013,12/31/2013,Kern,San Joaquin Valley,Non-Profit,Aides & Orderlies,63371,2.04,N
2013,106150788,SAN JOAQUIN COMMUNITY HOSPITAL,1/1/2013,12/31/2013,Kern,San Joaquin Valley,Non-Profit,Aides & Orderlies,449730,4.23,N
2013,106150808,TEHACHAPI HOSPITAL,7/1/2012,6/30/2013,Kern,San Joaquin Valley,District,Aides & Orderlies,40163,0.81,N
2013,106154022,HEALTHSOUTH BAKERSFIELD REGIONAL REHABILITATION HOSPITAL,1/1/2013,12/31/2013,Kern,San Joaquin Valley,Investor,Aides & Orderlies,57446,2.76,N
2013,106154101,BAKERSFIELD HEART HOSPITAL,1/1/2013,12/31/2013,Kern,San Joaquin Valley,Investor,Aides & Orderlies,82000,3.21,N
2013,106154160,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-BAKERSFIELD 2,1/1/2013,12/31/2013,Kern,San Joaquin Valley,Investor,Aides & Orderlies,31184,7.33,N
2013,106160702,CORCORAN DISTRICT HOSPITAL,7/1/2012,6/30/2013,Kings,San Joaquin Valley,District,Aides & Orderlies,18778,1.88,N
2013,106171049,ST. HELENA HOSPITAL - CLEARLAKE,1/1/2013,12/31/2013,Lake,Northern California,Non-Profit,Aides & Orderlies,75111,4.51,N
2013,106171395,SUTTER LAKESIDE HOSPITAL,1/1/2013,12/31/2013,Lake,Northern California,Non-Profit,Aides & Orderlies,7181,0.39,N
2013,106184008,BANNER LASSEN MEDICAL CENTER,1/1/2013,12/31/2013,Lassen,Northern California,Non-Profit,Aides & Orderlies,3696,0.34,N
2013,106190017,ALHAMBRA HOSPITAL,7/1/2012,6/30/2013,Los Angeles,Southern California,Investor,Aides & Orderlies,109245,2.95,N
2013,106190020,BHC ALHAMBRA HOSPITAL,1/1/2013,12/31/2013,Los Angeles,Southern California,Investor,Aides & Orderlies,0,0.00,N
2013,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2012,6/30/2013,Los Angeles,Southern California,District,Aides & Orderlies,412489,3.08,N
2013,106190045,CATALINA ISLAND MEDICAL CENTER,7/1/2012,6/30/2013,Los Angeles,Southern California,City/County,Aides & Orderlies,7638,0.85,N
2013,106190049,VISTA HOSPITAL OF SAN GABRIEL VALLEY,1/1/2013,12/31/2013,Los Angeles,Southern California,Investor,Aides & Orderlies,75344,2.79,N
2013,106190052,BARLOW HOSPITAL,9/1/2012,8/31/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,74715,2.98,N
2013,106190053,ST. MARY MEDICAL CENTER - LONG BEACH,7/1/2012,6/30/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,61958,0.93,N
2013,106190081,BEVERLY HOSPITAL,1/1/2013,12/31/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,87418,1.64,N
2013,106190125,CALIFORNIA HOSPITAL MEDICAL CENTER,7/1/2012,6/30/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,140642,1.39,N
2013,106190137,CASA COLINA HOSPITAL FOR REHABILITATIVE MEDICINE,4/1/2012,3/31/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,141987,4.67,N
2013,106190148,CENTINELA HOSPITAL MEDICAL CENTER,1/1/2013,12/31/2013,Los Angeles,Southern California,Investor,Aides & Orderlies,199441,2.36,N
2013,106190150,KEDREN COMMUNITY MENTAL HEALTH CENTER,7/1/2012,6/30/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,8840,0.16,N
2013,106190159,TRI-CITY REGIONAL MEDICAL CENTER,1/1/2013,12/31/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,35415,1.59,N
2013,106190163,AURORA CHARTER OAK,1/1/2013,12/31/2013,Los Angeles,Southern California,Investor,Aides & Orderlies,130454,2.50,N
2013,106190170,CHILDREN'S HOSPITAL OF LOS ANGELES,7/1/2012,6/30/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,445457,3.21,N
2013,106190176,CITY OF HOPE HELFORD CLINICAL RESEARCH HOSPITAL,10/1/2012,9/30/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,428754,3.73,N
2013,106190184,COLLEGE HOSPITAL,1/1/2013,12/31/2013,Los Angeles,Southern California,Investor,Aides & Orderlies,307460,4.29,N
2013,106190196,VISTA HOSPITAL OF SOUTH BAY,1/1/2013,12/31/2013,Los Angeles,Southern California,Investor,Aides & Orderlies,68921,2.47,N
2013,106190197,COMMUNITY & MISSION HOSPITALS OF HUNTINGTON PARK,1/1/2013,12/31/2013,Los Angeles,Southern California,Investor,Aides & Orderlies,9446,0.40,N
2013,106190198,LOS ANGELES COMMUNITY HOSPITAL,10/1/2012,9/30/2013,Los Angeles,Southern California,Investor,Aides & Orderlies,123150,2.13,N
2013,106190200,SAN GABRIEL VALLEY MEDICAL CENTER,7/1/2012,6/30/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,152612,1.89,N
2013,106190232,DEL AMO HOSPITAL,1/1/2013,12/31/2013,Los Angeles,Southern California,Investor,Aides & Orderlies,99026,2.06,N
2013,106190240,LAKEWOOD REGIONAL MEDICAL CENTER,1/1/2013,12/31/2013,Los Angeles,Southern California,Investor,Aides & Orderlies,116657,2.07,N
2013,106190243,DOWNEY REGIONAL MEDICAL CENTER,7/1/2012,6/30/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,186097,2.82,N
2013,106190256,EAST LOS ANGELES DOCTOR'S HOSPITAL,1/1/2013,12/31/2013,Los Angeles,Southern California,Investor,Aides & Orderlies,52373,1.66,N
2013,106190280,ENCINO HOSPITAL MEDICAL CENTER,1/1/2013,12/31/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,85920,3.36,N
2013,106190298,FOOTHILL PRESBYTERIAN HOSPITAL,1/1/2013,12/31/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,32230,1.05,N
2013,106190305,KINDRED HOSPITAL - LOS ANGELES,1/1/2013,12/31/2013,Los Angeles,Southern California,Investor,Aides & Orderlies,74113,2.73,N
2013,106190315,GARFIELD MEDICAL CENTER,7/1/2012,6/30/2013,Los Angeles,Southern California,Investor,Aides & Orderlies,127496,1.77,N
2013,106190317,GATEWAYS HOSPITAL AND MENTAL HEALTH CENTER,7/1/2012,6/30/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,14137,0.51,N
2013,106190323,GLENDALE ADVENTIST MEDICAL CENTER,1/1/2013,12/31/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,302404,2.14,N
2013,106190328,EAST VALLEY HOSPITAL MEDICAL CENTER,1/1/2013,12/31/2013,Los Angeles,Southern California,Investor,Aides & Orderlies,65082,5.56,N
2013,106190352,GREATER EL MONTE COMMUNITY HOSPITAL,7/1/2012,6/30/2013,Los Angeles,Southern California,Investor,Aides & Orderlies,24699,1.02,N
2013,106190380,HOLLYWOOD COMMUNITY HOSPITAL OF HOLLYWOOD,10/1/2012,9/30/2013,Los Angeles,Southern California,Investor,Aides & Orderlies,118484,1.17,N
2013,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,1/1/2013,12/31/2013,Los Angeles,Southern California,Investor,Aides & Orderlies,149114,1.36,N
2013,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,1/1/2013,12/31/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,321175,2.77,N
2013,106190392,GOOD SAMARITAN HOSPITAL- LA,9/1/2012,8/31/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,146144,1.80,N
2013,106190400,HUNTINGTON MEMORIAL HOSPITAL,1/1/2013,12/31/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,479213,3.10,N
2013,106190422,TORRANCE MEMORIAL MEDICAL CENTER,1/1/2013,12/31/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,342916,2.23,N
2013,106190429,KAISER FOUNDATION HOSPITAL - SUNSET,1/1/2013,12/31/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,282645,2.24,N
2013,106190431,KAISER FOUNDATION HOSPITAL - HARBOR CITY,1/1/2013,12/31/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,140328,3.22,N
2013,106190432,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,1/1/2013,12/31/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,126808,3.29,N
2013,106190434,KAISER FOUNDATION HOSPITAL - WEST LA,1/1/2013,12/31/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,93366,2.39,N
2013,106190449,KINDRED HOSPITAL - LA MIRADA,1/1/2013,12/31/2013,Los Angeles,Southern California,Investor,Aides & Orderlies,129470,2.20,N
2013,106190462,AURORA LAS ENCINAS HOSPITAL,1/1/2013,12/31/2013,Los Angeles,Southern California,Investor,Aides & Orderlies,88272,3.00,N
2013,106190468,PROMISE HOSPITAL OF EAST LOS ANGELES,7/1/2012,6/30/2013,Los Angeles,Southern California,Investor,Aides & Orderlies,175681,3.57,N
2013,106190470,PROVIDENCE LITTLE CO OF MARY-TORRANCE,1/1/2013,12/31/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,252522,1.88,N
2013,106190475,COMMUNITY HOSPITAL OF LONG BEACH,7/1/2012,6/30/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,80508,2.76,N
2013,106190500,MARINA DEL REY HOSPITAL,1/1/2013,12/31/2013,Los Angeles,Southern California,Investor,Aides & Orderlies,91954,4.38,N
2013,106190517,PROVIDENCE TARZANA MEDICAL CENTER,1/1/2013,12/31/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,123983,1.57,N
2013,106190521,MEMORIAL HOSPITAL OF GARDENA,1/1/2013,12/31/2013,Los Angeles,Southern California,Investor,Aides & Orderlies,109057,1.64,N
2013,106190522,GLENDALE MEMORIAL HOSPITAL AND HEALTH CENTER,7/1/2012,6/30/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,75453,1.13,N
2013,106190525,LONG BEACH MEMORIAL MEDICAL CENTER,7/1/2012,6/30/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,473092,3.36,N
2013,106190529,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,1/1/2013,12/31/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,330657,3.34,N
2013,106190534,OLYMPIA MEDICAL CENTER,1/1/2013,12/31/2013,Los Angeles,Southern California,Investor,Aides & Orderlies,119653,2.80,N
2013,106190541,MONROVIA MEMORIAL HOSPITAL,1/1/2013,12/31/2013,Los Angeles,Southern California,Investor,Aides & Orderlies,54725,3.82,N
2013,106190547,MONTEREY PARK HOSPITAL,7/1/2012,6/30/2013,Los Angeles,Southern California,Investor,Aides & Orderlies,23320,0.96,N
2013,106190552,MOTION PICTURE & TELEVISION HOSPITAL,1/1/2013,12/31/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,132973,0.37,N
2013,106190555,CEDARS-SINAI MEDICAL CENTER,7/1/2012,6/30/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,949085,2.55,N
2013,106190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,7/1/2012,6/30/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,168710,1.70,N
2013,106190630,POMONA VALLEY HOSPITAL MEDICAL CENTER,1/1/2013,12/31/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,327630,2.39,N
2013,106190631,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,10/1/2012,9/30/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,352101,2.24,N
2013,106190636,CITRUS VALLEY MEDICAL CENTER - QV CAMPUS,1/1/2013,12/31/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,198883,1.35,N
2013,106190661,SILVER LAKE MEDICAL CENTER,1/1/2013,12/31/2013,Los Angeles,Southern California,Investor,Aides & Orderlies,161978,2.68,N
2013,106190673,SAN DIMAS COMMUNITY HOSPITAL,1/1/2013,12/31/2013,Los Angeles,Southern California,Investor,Aides & Orderlies,33009,1.60,N
2013,106190680,PROVIDENCE LITTLE CO OF MARY-SAN PEDRO,1/1/2013,12/31/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,213773,2.31,N
2013,106190681,MIRACLE MILE MEDICAL CENTER,1/1/2013,12/31/2013,Los Angeles,Southern California,Investor,Aides & Orderlies,4844,7.51,N
2013,106190687,SANTA MONICA-UCLA MEDICAL CENTER & ORTHOPAEDIC HOSPITAL,7/1/2012,6/30/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,450735,4.46,N
2013,106190696,PACIFICA HOSPITAL OF THE VALLEY,1/1/2013,12/31/2013,Los Angeles,Southern California,Investor,Aides & Orderlies,119891,2.05,N
2013,106190708,SHERMAN OAKS HOSPITAL & HEALTH CENTER,1/1/2013,12/31/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,98902,2.80,N
2013,106190754,ST. FRANCIS MEDICAL CENTER,7/1/2012,6/30/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,231154,1.82,N
2013,106190756,ST. JOHN'S HEALTH CENTER,1/1/2013,12/31/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,0,0.00,N
2013,106190758,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,1/1/2013,12/31/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,198304,1.84,N
2013,106190762,ST. VINCENT MEDICAL CENTER,7/1/2012,6/30/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,91402,1.15,N
2013,106190766,COAST PLAZA DOCTORS HOSPITAL,1/1/2013,12/31/2013,Los Angeles,Southern California,Investor,Aides & Orderlies,43440,2.38,N
2013,106190782,TARZANA TREATMENT CENTER,7/1/2012,6/30/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,0,0.00,N
2013,106190784,TEMPLE COMMUNITY HOSPITAL,1/1/2013,12/31/2013,Los Angeles,Southern California,Investor,Aides & Orderlies,70598,4.70,N
2013,106190796,RONALD REAGAN UCLA MEDICAL CENTER,7/1/2012,6/30/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,798045,3.42,N
2013,106190812,VALLEY PRESBYTERIAN HOSPITAL,11/1/2012,10/31/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,152601,1.69,N
2013,106190857,DOCTORS HOSPITAL OF WEST COVINA,1/1/2013,12/31/2013,Los Angeles,Southern California,Investor,Aides & Orderlies,12971,1.39,N
2013,106190859,WEST HILLS HOSPITAL & MEDICAL CENTER,1/1/2013,12/31/2013,Los Angeles,Southern California,Investor,Aides & Orderlies,324546,5.55,N
2013,106190878,WHITE MEMORIAL MEDICAL CENTER,1/1/2013,12/31/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,243260,1.97,N
2013,106190883,WHITTIER HOSPITAL MEDICAL CENTER,7/1/2012,6/30/2013,Los Angeles,Southern California,Investor,Aides & Orderlies,77758,1.49,N
2013,106190930,RESNICK NEUROPSYCHIATRIC HOSPITAL AT UCLA,7/1/2012,6/30/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,72073,2.49,N
2013,106190949,HENRY MAYO NEWHALL MEMORIAL HOSPITAL,10/1/2012,9/30/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,243347,3.06,N
2013,106191216,USC KENNETH NORRIS JR. CANCER HOSPITAL,7/1/2012,6/30/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,40261,1.13,N
2013,106191225,TOM REDGATE MEMORIAL RECOVERY CENTER,7/1/2012,6/30/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,0,0.00,N
2013,106191227,LAC/HARBOR-UCLA MEDICAL CENTER,7/1/2012,6/30/2013,Los Angeles,Southern California,City/County,Aides & Orderlies,529534,3.03,N
2013,106191228,LAC/USC MEDICAL CENTER,7/1/2012,6/30/2013,Los Angeles,Southern California,City/County,Aides & Orderlies,969157,3.03,N
2013,106191231,LAC/OLIVE VIEW-UCLA MEDICAL CENTER,7/1/2012,6/30/2013,Los Angeles,Southern California,City/County,Aides & Orderlies,430468,3.46,N
2013,106191306,LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION CTR,7/1/2012,6/30/2013,Los Angeles,Southern California,City/County,Aides & Orderlies,258945,3.65,N
2013,106191450,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,1/1/2013,12/31/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,128670,3.40,N
2013,106194010,AMERICAN RECOVERY CENTER,7/1/2012,6/30/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,0,0.00,N
2013,106194219,USC UNIVERSITY HOSPITAL,7/1/2012,6/30/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,442886,4.44,N
2013,106194967,STAR VIEW ADOLESCENT PSYCHIATRIC HEALTH FACILITY - PHF,1/1/2013,12/31/2013,Los Angeles,Southern California,Investor,Aides & Orderlies,9087,1.68,N
2013,106194981,LA CASA PSYCHIATRIC HEALTH FACILITY,7/1/2012,6/30/2013,Los Angeles,Southern California,Investor,Aides & Orderlies,21534,3.77,N
2013,106196035,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1/1/2013,12/31/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,69766,1.74,N
2013,106196168,EARL & LORRAINE MILLER CHILDRENS HOSPITAL,7/1/2012,6/30/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,261156,2.54,N
2013,106196403,KAISER FOUNDATION HOSPITAL - DOWNEY,1/1/2013,12/31/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,124943,1.80,N
2013,106196404,JOYCE EISENBERG KEEFER MEDICAL CENTER,9/1/2012,8/31/2013,Los Angeles,Southern California,Non-Profit,Aides & Orderlies,343209,3.82,N
2013,106196405,PALMDALE REGIONAL MEDICAL CENTER,1/1/2013,12/31/2013,Los Angeles,Southern California,Investor,Aides & Orderlies,62789,1.09,N
2013,106201281,MADERA COMMUNITY HOSPITAL,7/1/2012,6/30/2013,Madera,San Joaquin Valley,Non-Profit,Aides & Orderlies,163551,4.08,N
2013,106204019,CHILDREN'S HOSPITAL CENTRAL CALIFORNIA,10/1/2012,9/30/2013,Madera,San Joaquin Valley,Non-Profit,Aides & Orderlies,387742,3.57,N
2013,106210992,KAISER FOUNDATION HOSPITAL - SAN RAFAEL,1/1/2013,12/31/2013,Marin,Bay Area,Non-Profit,Aides & Orderlies,54069,2.95,N
2013,106210993,KENTFIELD REHABILITATION HOSPITAL,1/1/2013,12/31/2013,Marin,Bay Area,Investor,Aides & Orderlies,47603,2.76,N
2013,106211006,MARIN GENERAL HOSPITAL,1/1/2013,12/31/2013,Marin,Bay Area,Non-Profit,Aides & Orderlies,163370,2.43,N
2013,106214034,NOVATO COMMUNITY HOSPITAL,1/1/2013,12/31/2013,Marin,Bay Area,Non-Profit,Aides & Orderlies,13924,1.27,N
2013,106220733,JOHN C FREMONT HEALTHCARE DISTRICT,7/1/2012,6/30/2013,Mariposa,Central Sierra,District,Aides & Orderlies,58510,1.53,N
2013,106230949,FRANK R HOWARD MEMORIAL HOSPITAL,1/1/2013,12/31/2013,Mendocino,Northern California,Non-Profit,Aides & Orderlies,16643,1.76,N
2013,106231013,MENDOCINO COAST DISTRICT HOSPTIAL,7/1/2012,6/30/2013,Mendocino,Northern California,District,Aides & Orderlies,12803,0.84,N
